Product,category_name,material_type,tensile_strength_mpa,weight_capacity_kg,biodegradability_score,co2_emission_kg_per_kg,recyclability_percent,Material_Cost_INR
Natural Fiber High-Gloss Skincare Tube,Cosmetics,Natural Fiber,421.19,615.34,24,2.900921482668479,6.5,30767.0
Plant-Based Engineered Application Unit,Automotive,Plant-Based,362.02,838.64,53,2.847390862953886,51.27,41932.0
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,208.37,180.65,89,2.4094927070463226,95.73,9032.5
Recycled Plastic Internal Support Chassis,Home Appliances,Recycled Plastic,743.76,801.77,53,8.389286666959245,88.38,40088.5
Agro-Waste Fiber Compostable Meal Tray,Food Packaging,Agro-Waste Fiber,835.05,994.93,60,4.81674585231346,51.52,49746.5
Biopolymer Engineered Application Unit,Electronics,Biopolymer,442.58,996.35,2,4.18995271170662,22.44,49817.5
Natural Fiber Motor Support Frame,Home Appliances,Natural Fiber,202.21,539.29,72,2.3120474557960917,86.01,26964.5
Bioplastic Engineered Application Unit,Automotive,Bioplastic,412.23,394.21,91,4.734301038834024,4.44,19710.5
Composite Engineered Application Unit,Furniture,Composite,767.12,40.25,78,8.595540718588845,55.09,2012.5
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,79.2,411.41,78,1.8290997528318103,69.57,20570.5
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,44.86,534.94,36,1.6293109377678088,68.33,26747.0
Natural Fiber Engineered Application Unit,Automotive,Natural Fiber,69.44,851.95,39,1.4165341534852576,51.61,42597.5
Natural Fiber Motor Support Frame,Home Appliances,Natural Fiber,815.96,573.46,39,5.6328908480562205,56.57,28673.0
Recycled Plastic Acoustic Dampening Board,Home Appliances,Recycled Plastic,241.06,879.24,18,5.786296342192191,24.53,43962.0
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,142.45,164.6,12,1.9600732091329909,69.75,8230.0
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,612.45,620.52,37,4.045822389410955,88.16,31026.0
Bioplastic Engineered Application Unit,Automotive,Bioplastic,865.22,468.14,30,7.250531239402527,12.89,23407.0
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,302.27,744.79,30,3.2178430521102297,55.62,37239.5
Plant-Based Takeaway Clamshell Box,Food Packaging,Plant-Based,681.22,262.39,65,4.102226006809198,61.69,13119.5
Biopolymer Engineered Application Unit,Furniture,Biopolymer,883.09,633.65,94,6.31860318542675,0.91,31682.5
Agro-Waste Fiber Engineered Application Unit,Automotive,Agro-Waste Fiber,736.99,132.81,82,4.738332229837325,54.13,6640.5
Biopolymer Engineered Application Unit,Electronics,Biopolymer,866.73,345.16,59,6.192116106876244,75.37,17258.0
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,710.14,177.88,99,4.439463885629245,30.1,8894.0
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,637.65,72.01,9,6.3431768106858675,5.79,3600.5
Bioplastic Engineered Application Unit,Furniture,Bioplastic,68.15,853.15,13,2.6553639056843834,96.89,42657.5
Bio-Composite Engineered Application Unit,Electronics,Bio-Composite,674.94,134.44,75,6.362794928787641,2.21,6722.0
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,291.93,491.2,50,6.811396531986185,0.1,24560.0
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,143.89,471.2,3,2.014572471733142,45.14,23560.0
Plant-Based Structural Wall Panel,Construction,Plant-Based,148.1,795.84,28,1.689986369721368,83.99,39792.0
Recycled Plastic Engineered Application Unit,Toys,Recycled Plastic,695.77,233.9,74,7.72929336360703,95.09,11695.0
Agro-Waste Fiber Takeaway Clamshell Box,Food Packaging,Agro-Waste Fiber,136.8,435.17,20,1.8104822607863271,85.74,21758.5
Bio-Composite Exterior Cladding Panel,Construction,Bio-Composite,868.1,761.29,68,7.054471724407874,40.93,38064.5
Plant-Based Engineered Application Unit,Textiles,Plant-Based,804.8,233.8,60,4.935991102660603,86.81,11690.0
Bioplastic Modular Decking Board,Construction,Bioplastic,643.72,564.94,79,5.744748115457218,15.92,28247.0
Agro-Waste Fiber Sterile Injection Syringe,Healthcare,Agro-Waste Fiber,184.13,95.71,7,2.0089046578132232,84.48,4785.5
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,685.16,628.09,63,4.638627569764112,91.18,31404.5
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,870.79,189.53,14,10.586582750430994,11.73,9476.5
Natural Fiber Engineered Application Unit,Toys,Natural Fiber,113.54,687.14,99,1.7697466122039174,22.55,34357.0
Biopolymer Engineered Application Unit,Electronics,Biopolymer,145.58,653.26,1,2.53159826979041,31.04,32663.0
Composite Engineered Application Unit,Furniture,Composite,410.24,16.56,17,7.143620694852654,39.55,828.0
Bio-Composite Engineered Application Unit,Furniture,Bio-Composite,877.26,723.28,10,7.426111939114694,86.01,36164.0
Agro-Waste Fiber Engineered Application Unit,Textiles,Agro-Waste Fiber,702.09,44.42,85,4.190406624568241,14.59,2221.0
Bioplastic Thermal Insulation Slab,Construction,Bioplastic,93.41,573.05,78,2.9810104169980036,61.82,28652.5
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,632.52,561.85,31,6.085537280627648,7.24,28092.5
Recycled Fiber Rear Casing Structure,Home Appliances,Recycled Fiber,481.28,883.12,29,3.9291034690502498,7.86,44156.0
Composite Engineered Application Unit,Toys,Composite,357.83,137.05,89,6.9215761349042095,80.06,6852.5
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,180.94,171.65,48,2.7219033632290706,12.42,8582.5
Agro-Waste Fiber Food Storage Container,Food Packaging,Agro-Waste Fiber,806.7,596.8,72,4.58593690023463,54.13,29840.0
Bioplastic High-Gloss Skincare Tube,Cosmetics,Bioplastic,638.45,871.61,49,6.118856674931254,78.34,43580.5
Plant-Based Toothpaste Laminate Tube,Cosmetics,Plant-Based,551.42,486.98,74,3.3666824400954996,54.76,24349.0
Biopolymer Printed Ointment Tube,Cosmetics,Biopolymer,735.75,455.06,2,5.648392980992884,16.4,22753.0
Recycled Plastic Eco Cutlery Set,Food Packaging,Recycled Plastic,395.31,726.2,11,6.594213441296915,15.95,36310.0
Recycled Plastic Structural Wall Panel,Construction,Recycled Plastic,784.73,223.12,54,8.479848373547007,74.43,11156.0
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,784.78,436.49,31,5.299360096035881,55.54,21824.5
Recycled Plastic High-Gloss Skincare Tube,Cosmetics,Recycled Plastic,647.56,232.31,95,7.696175549928545,49.33,11615.5
Recycled Plastic Acoustic Dampening Board,Home Appliances,Recycled Plastic,74.29,406.25,60,4.772849813068234,3.07,20312.5
Biopolymer Engineered Application Unit,Automotive,Biopolymer,232.66,465.31,93,3.045427048611158,41.59,23265.5
Bioplastic Engineered Application Unit,Textiles,Bioplastic,761.77,630.62,91,6.478770419404205,98.76,31531.0
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,37.06,867.7,95,6.256703097193009,2.94,43385.0
Agro-Waste Fiber Food Storage Container,Food Packaging,Agro-Waste Fiber,356.57,608.16,78,2.4442680809478694,42.17,30408.0
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,249.87,594.39,11,7.42926997508665,46.58,29719.5
Plant-Based Engineered Application Unit,Toys,Plant-Based,752.56,239.61,25,4.824259904175322,90.9,11980.5
Composite Engineered Application Unit,Furniture,Composite,162.54,241.36,77,5.975272423767792,41.3,12068.0
Recycled Plastic Engineered Application Unit,Automotive,Recycled Plastic,63.15,439.98,59,4.941675768384722,59.29,21999.0
Recycled Plastic Sterile Injection Syringe,Healthcare,Recycled Plastic,521.89,664.31,69,6.943650997815586,31.21,33215.5
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,359.74,858.7,4,7.686663791960607,77.35,42935.0
Biopolymer Thermal Insulation Slab,Construction,Biopolymer,118.66,969.97,46,2.7427587210246527,88.37,48498.5
Bioplastic Engineered Application Unit,Textiles,Bioplastic,398.38,334.23,92,4.613974053086693,82.89,16711.5
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,388.37,252.47,42,3.13766968120717,25.25,12623.5
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,323.97,382.46,36,7.643315476661757,53.35,19123.0
Plant-Based Sterile Injection Syringe,Healthcare,Plant-Based,703.83,706.86,55,4.774682979157685,86.83,35343.0
Bio-Composite Surgical Instrument Tray,Healthcare,Bio-Composite,186.05,116.36,77,3.811935722232834,53.12,5818.0
Recycled Fiber IV Fluid Connector,Healthcare,Recycled Fiber,843.01,44.15,34,5.8244694762340075,93.39,2207.5
Agro-Waste Fiber Disposable Serving Bowl,Food Packaging,Agro-Waste Fiber,285.22,509.7,77,2.1856614695132213,39.74,25485.0
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,432.43,687.54,97,6.618613759354556,97.31,34377.0
Agro-Waste Fiber Engineered Application Unit,Electronics,Agro-Waste Fiber,522.52,257.95,42,3.6323553703974385,66.69,12897.5
Bio-Composite Barrier Cream Tube,Cosmetics,Bio-Composite,126.55,34.82,44,3.7978332697976063,93.98,1741.0
Biopolymer Thermal Insulation Insert,Home Appliances,Biopolymer,659.88,166.57,84,5.462101927200128,67.26,8328.5
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,399.93,868.8,85,3.760745761430866,66.16,43440.0
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,880.79,377.43,29,5.908150768326552,61.78,18871.5
Recycled Plastic Rear Casing Structure,Home Appliances,Recycled Plastic,782.15,572.76,75,8.547140594258993,79.55,28638.0
Recycled Plastic Engineered Application Unit,Furniture,Recycled Plastic,826.89,602.61,30,8.572396648681309,39.39,30130.5
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,586.46,111.06,91,8.997133270497688,60.5,5553.0
Bio-Composite Food Storage Container,Food Packaging,Bio-Composite,286.98,867.11,88,4.408871389126463,78.24,43355.5
Plant-Based Engineered Application Unit,Automotive,Plant-Based,510.75,739.76,67,3.5731491929985437,76.52,36988.0
Recycled Fiber Acoustic Dampening Board,Home Appliances,Recycled Fiber,833.18,440.98,97,5.784931405087383,79.78,22049.0
Bioplastic Fresh Produce Crate,Food Packaging,Bioplastic,392.59,818.75,87,4.299305863353306,64.91,40937.5
Plant-Based Dual-Layer Cosmetic Tube,Cosmetics,Plant-Based,296.21,632.06,70,2.899527455137092,38.04,31603.0
Composite Engineered Application Unit,Textiles,Composite,494.1,598.5,95,7.26929652370006,22.73,29925.0
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,66.8,605.43,77,3.0911622774424536,46.35,30271.5
Recycled Fiber IV Fluid Connector,Healthcare,Recycled Fiber,342.43,864.02,47,3.4437721747000136,91.42,43201.0
Natural Fiber Engineered Application Unit,Furniture,Natural Fiber,732.58,113.37,4,5.021232538792588,58.02,5668.5
Recycled Plastic Engineered Application Unit,Automotive,Recycled Plastic,480.71,609.87,47,7.028373963410431,74.69,30493.5
Composite Engineered Application Unit,Furniture,Composite,644.23,523.63,20,8.346819101852855,0.76,26181.5
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,583.08,898.54,24,4.412950645430617,38.01,44927.0
Bioplastic Engineered Application Unit,Furniture,Bioplastic,178.24,481.79,18,3.2117491257028337,48.59,24089.5
Natural Fiber Engineered Application Unit,Textiles,Natural Fiber,231.84,288.45,26,2.374360911638745,53.23,14422.5
Bioplastic Disposable Serving Bowl,Food Packaging,Bioplastic,523.26,94.18,29,4.980867657697577,27.26,4709.0
Composite Engineered Application Unit,Furniture,Composite,372.78,126.28,74,7.05892394668355,85.94,6314.0
Biopolymer Medical Dose Dispenser,Healthcare,Biopolymer,720.0,188.66,62,5.570588523699572,56.73,9433.0
Biopolymer Engineered Application Unit,Toys,Biopolymer,231.65,963.11,67,2.9931505606414976,81.57,48155.5
Natural Fiber Thermal Insulation Insert,Home Appliances,Natural Fiber,336.79,528.87,46,2.8196728316694015,60.16,26443.5
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,737.45,884.79,8,5.2698362908551255,64.66,44239.5
Bio-Composite Disposable Serving Bowl,Food Packaging,Bio-Composite,158.12,363.97,41,3.677855089439205,35.34,18198.5
Plant-Based Reinforced Roofing Sheet,Construction,Plant-Based,213.95,781.62,49,1.9053059208867138,85.12,39081.0
Agro-Waste Fiber Engineered Application Unit,Automotive,Agro-Waste Fiber,604.61,810.48,18,3.8717874422983827,45.18,40524.0
Biopolymer Sterile Injection Syringe,Healthcare,Biopolymer,528.36,172.17,98,4.690793314221745,47.29,8608.5
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,482.29,182.55,36,8.310061364925774,60.71,9127.5
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,492.48,235.79,77,3.168192338876336,5.85,11789.5
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,128.46,278.17,6,1.8887099874715274,40.43,13908.5
Agro-Waste Fiber Engineered Application Unit,Textiles,Agro-Waste Fiber,385.95,719.01,74,2.4401331317005353,12.84,35950.5
Recycled Plastic Eco Cutlery Set,Food Packaging,Recycled Plastic,94.59,725.72,41,4.691457245124689,77.26,36286.0
Recycled Metal Sterile Injection Syringe,Healthcare,Recycled Metal,239.14,647.06,35,7.052011155749513,32.34,32353.0
Bioplastic Engineered Application Unit,Textiles,Bioplastic,204.76,358.22,67,3.4811105696576305,83.19,17911.0
Recycled Metal IV Fluid Connector,Healthcare,Recycled Metal,602.97,74.58,31,9.0770315131196,88.01,3729.0
Biopolymer Engineered Application Unit,Automotive,Biopolymer,586.14,535.29,57,5.22577124338991,66.95,26764.5
Bioplastic Engineered Application Unit,Furniture,Bioplastic,894.73,663.53,80,7.145181924640404,44.64,33176.5
Composite Engineered Application Unit,Electronics,Composite,300.88,582.57,57,6.472412294007315,17.53,29128.5
Bioplastic Engineered Application Unit,Furniture,Bioplastic,621.31,204.93,79,5.602746758419463,42.27,10246.5
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,739.8,6.23,15,4.298494127072438,79.54,311.5
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,834.53,238.47,91,5.668947372801522,2.0,11923.5
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,663.73,769.76,64,6.260918272215973,52.1,38488.0
Plant-Based Engineered Application Unit,Textiles,Plant-Based,561.6,93.68,31,3.872543712067618,82.61,4684.0
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,704.04,710.2,13,9.354753811289534,22.74,35510.0
Plant-Based Engineered Application Unit,Furniture,Plant-Based,308.17,384.0,1,2.6447193028482343,55.38,19200.0
Plant-Based Laminated Lotion Tube,Cosmetics,Plant-Based,275.67,400.0,22,2.684897782600516,87.33,20000.0
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,146.43,787.34,14,5.2103979703086285,85.14,39367.0
Natural Fiber Engineered Application Unit,Furniture,Natural Fiber,188.45,930.94,41,2.222592344419788,62.8,46547.0
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,607.2,534.82,77,4.674028798342223,79.0,26741.0
Bioplastic Internal Support Chassis,Home Appliances,Bioplastic,274.91,85.51,20,3.7943059056228328,15.38,4275.5
Bioplastic Sterile Injection Syringe,Healthcare,Bioplastic,202.03,957.54,81,3.5549684963620836,82.25,47877.0
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,120.14,862.7,35,1.8032184801563589,13.92,43135.0
Recycled Plastic Engineered Application Unit,Furniture,Recycled Plastic,808.54,830.19,51,8.562235219709766,39.87,41509.5
Plant-Based Diagnostic Cartridge,Healthcare,Plant-Based,132.59,370.7,7,1.5083480432289067,50.61,18535.0
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,210.06,84.57,11,7.0552020348517885,43.25,4228.5
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,281.32,508.61,17,2.70619965824909,85.14,25430.5
Natural Fiber Engineered Application Unit,Furniture,Natural Fiber,1.3,22.6,1,1.4967287215590082,15.2,1130.0
Recycled Metal Surgical Instrument Tray,Healthcare,Recycled Metal,56.15,781.86,9,6.472604165217041,48.46,39093.0
Bio-Composite Engineered Application Unit,Furniture,Bio-Composite,679.07,621.4,78,6.825986491502312,23.92,31070.0
Natural Fiber Engineered Application Unit,Textiles,Natural Fiber,128.88,125.78,61,1.6909304874223898,17.78,6289.0
Bioplastic Engineered Application Unit,Toys,Bioplastic,622.76,619.96,3,5.788264127344135,81.4,30998.0
Natural Fiber Engineered Application Unit,Textiles,Natural Fiber,554.08,309.72,51,4.007068401147671,84.8,15486.0
Recycled Plastic Engineered Application Unit,Furniture,Recycled Plastic,652.16,793.13,62,8.198760586643534,19.46,39656.5
Biopolymer Load-Bearing Partition Board,Construction,Biopolymer,331.62,417.06,13,3.49644034292897,38.71,20853.0
Plant-Based IV Fluid Connector,Healthcare,Plant-Based,867.48,252.34,61,5.169455631563846,1.92,12617.0
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,234.57,761.49,57,4.052971470911196,61.89,38074.5
Bio-Composite Fresh Produce Crate,Food Packaging,Bio-Composite,291.83,835.13,84,4.034370855138039,6.46,41756.5
Bio-Composite Dual-Layer Cosmetic Tube,Cosmetics,Bio-Composite,39.33,374.55,59,3.091498995663848,49.93,18727.5
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,240.15,153.49,67,5.548923467689261,24.35,7674.5
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,586.89,811.63,92,8.964528757295241,45.94,40581.5
Recycled Metal High-Gloss Skincare Tube,Cosmetics,Recycled Metal,706.73,892.62,63,9.602001195155431,31.54,44631.0
Composite Toothpaste Laminate Tube,Cosmetics,Composite,619.63,440.42,28,8.473384167843177,93.03,22021.0
Plant-Based Fresh Produce Crate,Food Packaging,Plant-Based,228.5,782.26,27,2.33258476763721,65.94,39113.0
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,805.71,638.49,78,4.713169268867519,45.06,31924.5
Composite Engineered Application Unit,Furniture,Composite,794.33,110.17,43,8.79196706573033,68.02,5508.5
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,38.46,89.37,42,1.790683834301301,80.21,4468.5
Agro-Waste Fiber IV Fluid Connector,Healthcare,Agro-Waste Fiber,95.73,40.39,19,1.0146033585958716,35.33,2019.5
Biopolymer Engineered Application Unit,Toys,Biopolymer,267.59,352.95,14,3.704241753170871,78.38,17647.5
Recycled Metal Rear Casing Structure,Home Appliances,Recycled Metal,320.0,415.07,4,7.835888024144257,76.44,20753.5
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,239.28,25.84,95,7.1025648695790595,89.89,1292.0
Bio-Composite Barrier Cream Tube,Cosmetics,Bio-Composite,704.45,231.7,72,6.179623094181824,20.57,11585.0
Agro-Waste Fiber Food Storage Container,Food Packaging,Agro-Waste Fiber,110.13,616.94,77,1.6214244748330824,95.98,30847.0
