Product,category_name,material_type,tensile_strength_mpa,weight_capacity_kg,biodegradability_score,co2_emission_kg_per_kg,recyclability_percent,Material_Cost_INR
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,580.45,651.92,23,4.3078636268421135,12.06,29601.835220131583
Recycled Fiber Acoustic Dampening Board,Home Appliances,Recycled Fiber,70.18,697.81,39,2.068690119393473,40.45,31677.8825895451
Biopolymer Engineered Application Unit,Automotive,Biopolymer,515.61,804.96,3,4.590906003819093,31.88,121017.44700286431
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,563.68,886.55,41,4.102851044414139,41.75,40096.9282833106
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,416.29,990.39,12,4.938389258148007,93.91,128875.549443611
Composite Surgical Instrument Tray,Healthcare,Composite,719.11,997.94,28,8.731469549786935,40.19,70373.2946623402
Recycled Plastic Takeaway Clamshell Box,Food Packaging,Recycled Plastic,432.41,629.37,55,6.515976673656573,39.83,25391.45000524243
Bio-Composite Engineered Application Unit,Electronics,Bio-Composite,83.44,339.69,83,3.4604917179163954,23.88,44399.888788437296
Recycled Metal Rear Casing Structure,Home Appliances,Recycled Metal,100.32,357.85,29,6.510714367980762,71.56,28742.99577598557
Biopolymer Engineered Application Unit,Electronics,Biopolymer,530.61,280.88,52,4.522729930478837,42.78,42403.56494785913
Recycled Plastic Structural Wall Panel,Construction,Recycled Plastic,346.51,681.25,11,6.661338817865065,79.8,27766.8466133988
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,233.83,590.61,38,2.795933804463602,94.47,26865.452853347702
Natural Fiber High-Gloss Skincare Tube,Cosmetics,Natural Fiber,421.19,615.34,24,2.900921482668479,6.5,36875.22361200136
Plant-Based Engineered Application Unit,Automotive,Plant-Based,362.02,838.64,53,2.847390862953886,51.27,75792.57814721542
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,208.37,180.65,89,2.4094927070463226,95.73,8312.167030284741
Recycled Plastic Internal Support Chassis,Home Appliances,Recycled Plastic,743.76,801.77,53,8.389286666959245,88.38,32676.545000219434
Agro-Waste Fiber Compostable Meal Tray,Food Packaging,Agro-Waste Fiber,835.05,994.93,60,4.81674585231346,51.52,50165.1468892351
Biopolymer Engineered Application Unit,Electronics,Biopolymer,442.58,996.35,2,4.18995271170662,22.44,149660.57953377996
Natural Fiber Motor Support Frame,Home Appliances,Natural Fiber,202.21,539.29,72,2.312047455796092,86.01,32678.253091847066
Bioplastic Engineered Application Unit,Automotive,Bioplastic,412.23,394.21,91,4.734301038834024,4.44,47823.17827912551
Composite Engineered Application Unit,Furniture,Composite,767.12,40.25,78,8.595540718588845,55.09,3177.0155389416336
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,79.2,411.41,78,1.8290997528318105,69.57,18658.874814623858
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,44.86,534.94,36,1.6293109377678088,68.33,24095.48820332586
Natural Fiber Engineered Application Unit,Automotive,Natural Fiber,69.44,851.95,39,1.4165341534852576,51.61,51131.72061511395
Natural Fiber Motor Support Frame,Home Appliances,Natural Fiber,815.96,573.46,39,5.6328908480562205,56.57,35158.398136042175
Recycled Plastic Acoustic Dampening Board,Home Appliances,Recycled Plastic,241.06,879.24,18,5.786296342192191,24.53,35386.87725664414
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,142.45,164.6,12,1.9600732091329909,69.75,7313.092406849743
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,612.45,620.52,37,4.045822389410955,88.16,31543.904292058214
Bioplastic Engineered Application Unit,Automotive,Bioplastic,865.22,468.14,30,7.250531239402527,12.89,56987.73342955189
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,302.27,744.79,30,3.2178430521102297,55.62,33881.55478908267
Plant-Based Takeaway Clamshell Box,Food Packaging,Plant-Based,681.22,262.39,65,4.102226006809198,61.69,23857.8045051069
Biopolymer Engineered Application Unit,Furniture,Biopolymer,883.09,633.65,94,6.31860318542675,0.91,95604.40988907006
Agro-Waste Fiber Engineered Application Unit,Automotive,Agro-Waste Fiber,736.99,132.81,82,4.738332229837325,54.13,7363.031672377993
Biopolymer Engineered Application Unit,Electronics,Biopolymer,866.73,345.16,59,6.192116106876244,75.37,52219.21458015719
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,710.14,177.88,99,4.439463885629245,30.1,9513.642914221933
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,637.65,72.01,9,6.343176810685868,5.79,9814.320108014403
Bioplastic Engineered Application Unit,Furniture,Bioplastic,68.15,853.15,13,2.6553639056843834,96.89,102299.03542926328
Bio-Composite Engineered Application Unit,Electronics,Bio-Composite,674.94,134.44,75,6.362794928787641,2.21,17955.74119659073
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,291.93,491.2,50,6.811396531986185,0.1,39055.774898989635
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,143.89,471.2,3,2.014572471733142,45.14,21128.286853799855
Plant-Based Structural Wall Panel,Construction,Plant-Based,148.1,795.84,28,1.689986369721368,83.99,71717.76477729103
Recycled Plastic Engineered Application Unit,Toys,Recycled Plastic,695.77,233.9,74,7.72929336360703,95.09,9664.717522705272
Agro-Waste Fiber Takeaway Clamshell Box,Food Packaging,Agro-Waste Fiber,136.8,435.17,20,1.8104822607863271,85.74,22111.761695589747
Bio-Composite Exterior Cladding Panel,Construction,Bio-Composite,868.1,761.29,68,7.054471724407874,40.93,99323.2287933059
Plant-Based Engineered Application Unit,Textiles,Plant-Based,804.8,233.8,60,4.935991102660603,86.81,21498.393326995454
Bioplastic Modular Decking Board,Construction,Bioplastic,643.72,564.94,79,5.744748115457218,15.92,68292.27108659291
Agro-Waste Fiber Sterile Injection Syringe,Healthcare,Agro-Waste Fiber,184.13,95.71,7,2.0089046578132232,84.48,5107.755993359917
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,685.16,628.09,63,4.638627569764112,91.18,28517.25067732309
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,870.79,189.53,14,10.586582750430994,11.73,15800.269562823243
Natural Fiber Engineered Application Unit,Toys,Natural Fiber,113.54,687.14,99,1.7697466122039174,22.55,41484.704959152936
Biopolymer Engineered Application Unit,Electronics,Biopolymer,145.58,653.26,1,2.53159826979041,31.04,97916.5637023428
Composite Engineered Application Unit,Furniture,Composite,410.24,16.56,17,7.143620694852654,39.55,1467.6355211394903
Bio-Composite Engineered Application Unit,Furniture,Bio-Composite,877.26,723.28,10,7.426111939114694,86.01,94514.88895433601
Agro-Waste Fiber Engineered Application Unit,Textiles,Agro-Waste Fiber,702.09,44.42,85,4.190406624568241,14.59,2652.012468426181
Bioplastic Thermal Insulation Slab,Construction,Bioplastic,93.41,573.05,78,2.981010416998004,61.82,68979.1753127485
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,632.52,561.85,31,6.085537280627648,7.24,73360.96296047073
Recycled Fiber Rear Casing Structure,Home Appliances,Recycled Fiber,481.28,883.12,29,3.9291034690502498,7.86,40056.06760178769
Composite Engineered Application Unit,Toys,Composite,357.83,137.05,89,6.9215761349042095,80.06,10049.734601178157
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,180.94,171.65,48,2.7219033632290706,12.42,8148.622522421803
Agro-Waste Fiber Food Storage Container,Food Packaging,Agro-Waste Fiber,806.7,596.8,72,4.58593690023463,54.13,30201.677675175968
Bioplastic High-Gloss Skincare Tube,Cosmetics,Bioplastic,638.45,871.61,49,6.118856674931254,78.34,105330.38000619844
Plant-Based Toothpaste Laminate Tube,Cosmetics,Plant-Based,551.42,486.98,74,3.3666824400955,54.76,43959.09683007163
Biopolymer Printed Ointment Tube,Cosmetics,Biopolymer,735.75,455.06,2,5.648392980992884,16.4,68608.10723574467
Recycled Plastic Eco Cutlery Set,Food Packaging,Recycled Plastic,395.31,726.2,11,6.594213441296915,15.95,29355.902580972685
Recycled Plastic Structural Wall Panel,Construction,Recycled Plastic,784.73,223.12,54,8.479848373547007,74.43,9467.313780160253
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,784.78,436.49,31,5.299360096035881,55.54,20003.03507202691
Recycled Plastic High-Gloss Skincare Tube,Cosmetics,Recycled Plastic,647.56,232.31,95,7.696175549928545,49.33,9774.961662446409
Recycled Plastic Acoustic Dampening Board,Home Appliances,Recycled Plastic,74.29,406.25,60,4.772849813068234,3.07,16333.194859801175
Biopolymer Engineered Application Unit,Automotive,Biopolymer,232.66,465.31,93,3.045427048611158,41.59,70010.42528645837
Bioplastic Engineered Application Unit,Textiles,Bioplastic,761.77,630.62,91,6.478770419404205,98.76,76364.72531455314
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,37.06,867.7,95,6.256703097193009,2.94,69678.08232289476
Agro-Waste Fiber Food Storage Container,Food Packaging,Agro-Waste Fiber,356.57,608.16,78,2.4442680809478694,42.17,30638.348560710903
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,249.87,594.39,11,7.42926997508665,46.58,47833.07498131498
Plant-Based Engineered Application Unit,Toys,Plant-Based,752.56,239.61,25,4.824259904175322,90.9,22037.27492813149
Composite Engineered Application Unit,Furniture,Composite,162.54,241.36,77,5.975272423767792,41.3,17252.399317825846
Recycled Plastic Engineered Application Unit,Automotive,Recycled Plastic,63.15,439.98,59,4.941675768384722,59.29,17843.219326288545
Recycled Plastic Sterile Injection Syringe,Healthcare,Recycled Plastic,521.89,664.31,69,6.943650997815586,31.21,26846.995748361685
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,359.74,858.7,4,7.686663791960607,77.35,68799.84284397044
Biopolymer Thermal Insulation Slab,Construction,Biopolymer,118.66,969.97,46,2.7427587210246527,88.37,145758.92404076847
Bioplastic Engineered Application Unit,Textiles,Bioplastic,398.38,334.23,92,4.613974053086693,82.89,40582.345539815025
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,388.37,252.47,42,3.13766968120717,25.25,15423.249760905377
Recycled Metal Engineered Application Unit,Toys,Recycled Metal,323.97,382.46,36,7.643315476661757,53.35,30848.384107496317
Plant-Based Sterile Injection Syringe,Healthcare,Plant-Based,703.83,706.86,55,4.774682979157685,86.83,64270.96473436827
Bio-Composite Surgical Instrument Tray,Healthcare,Bio-Composite,186.05,116.36,77,3.811935722232834,53.12,15285.089291674625
Recycled Fiber IV Fluid Connector,Healthcare,Recycled Fiber,843.01,44.15,34,5.824469476234008,93.39,2558.319607175506
Agro-Waste Fiber Disposable Serving Bowl,Food Packaging,Agro-Waste Fiber,285.22,509.7,77,2.1856614695132213,39.74,25751.281102134915
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,432.43,687.54,97,6.618613759354556,97.31,27879.162819515917
Agro-Waste Fiber Engineered Application Unit,Electronics,Agro-Waste Fiber,522.52,257.95,42,3.6323553703974394,66.69,13407.576527798079
Bio-Composite Barrier Cream Tube,Cosmetics,Bio-Composite,126.55,34.82,44,3.7978332697976063,93.98,4801.687452348205
Biopolymer Thermal Insulation Insert,Home Appliances,Biopolymer,659.88,166.57,84,5.462101927200128,67.26,25605.466445400096
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,399.93,868.8,85,3.760745761430866,66.16,39661.78682107315
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,880.79,377.43,29,5.908150768326552,61.78,17485.89557624491
Recycled Plastic Rear Casing Structure,Home Appliances,Recycled Plastic,782.15,572.76,75,8.547140594258993,79.55,23553.767945694246
Recycled Plastic Engineered Application Unit,Furniture,Recycled Plastic,826.89,602.61,30,8.572396648681309,39.39,24531.304986510982
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,586.46,111.06,91,8.997133270497688,60.5,9408.654952873265
Bio-Composite Food Storage Container,Food Packaging,Bio-Composite,286.98,867.11,88,4.408871389126463,78.24,113024.26854184485
Plant-Based Engineered Application Unit,Automotive,Plant-Based,510.75,739.76,67,3.573149192998544,76.52,66982.3243947489
Recycled Fiber Acoustic Dampening Board,Home Appliances,Recycled Fiber,833.18,440.98,97,5.784931405087383,79.78,20543.963553815538
Bioplastic Fresh Produce Crate,Food Packaging,Bioplastic,392.59,818.75,87,4.299305863353306,64.91,98497.56189751498
Plant-Based Dual-Layer Cosmetic Tube,Cosmetics,Plant-Based,296.21,632.06,70,2.899527455137092,38.04,57487.36309135282
Composite Engineered Application Unit,Textiles,Composite,494.1,598.5,95,7.26929652370006,22.73,42181.14739277505
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,66.8,605.43,77,3.0911622774424536,46.35,78711.17170808183
Recycled Fiber IV Fluid Connector,Healthcare,Recycled Fiber,342.43,864.02,47,3.4437721747000136,91.42,39319.83163102501
Natural Fiber Engineered Application Unit,Furniture,Natural Fiber,732.58,113.37,4,5.021232538792588,58.02,7295.239404094441
Recycled Plastic Engineered Application Unit,Automotive,Recycled Plastic,480.71,609.87,47,7.028373963410431,74.69,24822.77297255782
Composite Engineered Application Unit,Furniture,Composite,644.23,523.63,20,8.346819101852855,0.76,37110.46682638964
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,583.08,898.54,24,4.412950645430617,38.01,40772.00298407296
Bioplastic Engineered Application Unit,Furniture,Bioplastic,178.24,481.79,18,3.2117491257028337,48.59,57805.331844277134
Natural Fiber Engineered Application Unit,Textiles,Natural Fiber,231.84,288.45,26,2.374360911638745,53.23,17486.290683729057
Bioplastic Disposable Serving Bowl,Food Packaging,Bioplastic,523.26,94.18,29,4.980867657697577,27.26,11519.655743273182
Composite Engineered Application Unit,Furniture,Composite,372.78,126.28,74,7.05892394668355,85.94,9320.257960012663
Biopolymer Medical Dose Dispenser,Healthcare,Biopolymer,720.0,188.66,62,5.570588523699572,56.73,28760.94139277468
Biopolymer Engineered Application Unit,Toys,Biopolymer,231.65,963.11,67,2.9931505606414976,81.57,144592.50042048114
Natural Fiber Thermal Insulation Insert,Home Appliances,Natural Fiber,336.79,528.87,46,2.819672831669401,60.16,31944.38712375205
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,737.45,884.79,8,5.2698362908551255,64.66,40262.21471814134
Bio-Composite Disposable Serving Bowl,Food Packaging,Bio-Composite,158.12,363.97,41,3.677855089439205,35.34,47392.60131707941
Plant-Based Reinforced Roofing Sheet,Construction,Plant-Based,213.95,781.62,49,1.9053059208867136,85.12,70427.44194066504
Agro-Waste Fiber Engineered Application Unit,Automotive,Agro-Waste Fiber,604.61,810.48,18,3.871787442298383,45.18,40898.85808172379
Biopolymer Sterile Injection Syringe,Healthcare,Biopolymer,528.36,172.17,98,4.690793314221745,47.29,26322.424985666305
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,482.29,182.55,36,8.310061364925774,60.71,14841.103523694332
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,492.48,235.79,77,3.168192338876336,5.85,12119.084254157251
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,128.46,278.17,6,1.8887099874715276,40.43,16801.237490603646
Agro-Waste Fiber Engineered Application Unit,Textiles,Agro-Waste Fiber,385.95,719.01,74,2.4401331317005357,12.84,36074.2623487754
Recycled Plastic Eco Cutlery Set,Food Packaging,Recycled Plastic,94.59,725.72,41,4.691457245124689,77.26,28946.97543384352
Recycled Metal Sterile Injection Syringe,Healthcare,Recycled Metal,239.14,647.06,35,7.052011155749513,32.34,51846.60336681213
Bioplastic Engineered Application Unit,Textiles,Bioplastic,204.76,358.22,67,3.4811105696576305,83.19,43190.762927243224
Recycled Metal IV Fluid Connector,Healthcare,Recycled Metal,602.97,74.58,31,9.0770315131196,88.01,6376.5211348397
Biopolymer Engineered Application Unit,Automotive,Biopolymer,586.14,535.29,57,5.22577124338991,66.95,80921.87343254244
Bioplastic Engineered Application Unit,Furniture,Bioplastic,894.73,663.53,80,7.145181924640404,44.64,80359.6139434803
Composite Engineered Application Unit,Electronics,Composite,300.88,582.57,57,6.472412294007315,17.53,41020.349220505486
Bioplastic Engineered Application Unit,Furniture,Bioplastic,621.31,204.93,79,5.602746758419463,42.27,25057.4025688146
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,739.8,6.23,15,4.298494127072438,79.54,561.0205953043287
Recycled Fiber Engineered Application Unit,Toys,Recycled Fiber,834.53,238.47,91,5.668947372801522,2.0,11327.638029601141
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,663.73,769.76,64,6.260918272215973,52.1,100485.36620416198
Plant-Based Engineered Application Unit,Textiles,Plant-Based,561.6,93.68,31,3.872543712067618,82.61,8822.407784050714
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,704.04,710.2,13,9.354753811289534,22.74,57069.93535846715
Plant-Based Engineered Application Unit,Furniture,Plant-Based,308.17,384.0,1,2.6447193028482343,55.38,34793.98697713618
Plant-Based Laminated Lotion Tube,Cosmetics,Plant-Based,275.67,400.0,22,2.684897782600516,87.33,36411.74583695039
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,146.43,787.34,14,5.2103979703086285,85.14,31578.500977731474
Natural Fiber Engineered Application Unit,Furniture,Natural Fiber,188.45,930.94,41,2.222592344419788,62.8,56092.88175831484
